user,user_id,degree_centrality_values,eigenvector_centrality_values,page_rank_centrality_values
rhodeslauren,1058510324,4.269125683060109e-05,2.626479670612026e-07,1.2443959643106051e-05
boothjessica,1047078923,6.403688524590164e-05,3.765397741010383e-08,1.690607758138557e-05
kwalsh,1028354452,4.269125683060109e-05,9.29072472517681e-06,1.2362553367584542e-05
murphyjonathan,1096129168,4.269125683060109e-05,2.3836750749146246e-08,1.2478506747999094e-05
melissajordan,1050016307,4.269125683060109e-05,2.986995912449834e-08,1.2598351250741223e-05
leelori,1090489035,4.269125683060109e-05,2.3841594968224092e-07,1.2463734388016037e-05
castanedaalyssa,1050709744,6.403688524590164e-05,0.016639949400446195,1.5501632364401934e-05
mreyes,1051993203,6.403688524590164e-05,2.377639783850653e-07,1.687534731508473e-05
oknight,1083026816,0.00010672814207650273,1.94814732061831e-06,2.4908593660555403e-05
huynhdonna,1038677114,4.269125683060109e-05,1.8777261752632694e-08,1.3101349941300457e-05
lisawilson,1086325320,6.403688524590164e-05,4.4987975221890164e-07,1.7857146175224914e-05
stevenadkins,1022739192,4.269125683060109e-05,2.578195216209977e-07,1.2295158609669435e-05
velazquezanna,1075334033,4.269125683060109e-05,2.410592241262429e-07,1.2317399687750337e-05
robertoneill,1094082428,4.269125683060109e-05,2.541218074626996e-07,1.251092589372919e-05
donaldadams,1098462015,4.269125683060109e-05,2.4003899961542867e-08,1.3240127429527219e-05
browncarolyn,1025643325,4.269125683060109e-05,2.520422997947711e-07,1.257260669675611e-05
pbarnes,1072052903,6.403688524590164e-05,2.5292896609290663e-07,1.8067872493125357e-05
vreid,1036307899,0.0005122950819672131,2.1209005931078135e-05,0.00011019031178083241
armstrongmatthew,1029042033,0.00012807377049180329,1.006851920673377e-05,3.0486522948790082e-05
jessicaschmidt,1033666168,0.0005336407103825137,1.2053636982880943e-05,0.00011335219934790946
vwheeler,1050315382,0.000469603825136612,0.000399844246079676,0.00010028863212196636
bbowman,1012642502,0.00010672814207650273,7.717549562777092e-07,2.5763843923274532e-05
clloyd,1054508107,0.00029883879781420766,3.0856251690785554e-05,6.592266249033287e-05
adamskatrina,1067264692,0.00014941939890710383,1.0364520276316578e-05,3.395708377086816e-05
vincent51,1061847095,0.00017076502732240437,0.0004045395823864121,3.8259710609140406e-05
jsmith,1083906833,0.00010672814207650273,1.0246099825307006e-06,2.557243119605136e-05
dyerheather,1039626026,0.00019211065573770491,8.467981218312814e-07,4.418411158326109e-05
loweryrachel,1047826318,0.00010672814207650273,1.031316586149628e-05,2.6033245045296916e-05
teresaortega,1034797144,0.00010672814207650273,7.431054616555466e-07,2.6184282263973115e-05
thammond,1044123826,4.269125683060109e-05,7.452707995859155e-07,1.1338721430384785e-05
colton45,1026487017,4.269125683060109e-05,1.2289726527209753e-06,1.1123746614154981e-05
angela70,1009289530,6.403688524590164e-05,7.612559102139042e-07,1.6631236252863956e-05
blackwellalec,1008207577,4.269125683060109e-05,7.850647155480681e-07,1.1053940215694374e-05
elizabeth87,1074995907,6.403688524590164e-05,7.453781065100151e-07,1.6004540302127164e-05
ramireztracey,1023898159,6.403688524590164e-05,1.0231370372051046e-05,1.6303057244169196e-05
jerry40,1000791729,6.403688524590164e-05,5.258348358763629e-07,1.6608827507369516e-05
shannonfreeman,1028613812,6.403688524590164e-05,7.436519869128506e-07,1.7185682105689486e-05
anitaalvarado,1075248948,4.269125683060109e-05,7.382968626356159e-07,1.1245730609291362e-05
geoffreyaguirre,1060143067,4.269125683060109e-05,7.382968626356159e-07,1.1245730609291362e-05
lawrence02,1064710585,4.269125683060109e-05,5.125892528322344e-07,1.1593907436164012e-05
joneskaren,1055657251,4.269125683060109e-05,7.850647155480681e-07,1.1053940215694374e-05
amanda94,1054202695,4.269125683060109e-05,5.118052554901351e-07,1.2397697752694319e-05
bcarter,1024129514,0.00029883879781420766,8.047491327379812e-07,6.890726603397024e-05
gweaver,1013958011,0.00012807377049180329,9.783332183158345e-06,3.0452486626044218e-05
billy62,1082901367,0.00012807377049180329,0.00039424242046429256,2.987286037012275e-05
jonnovak,1038335213,0.0002774931693989071,2.010899913680448e-05,6.0638259895934016e-05
ylane,1018608640,0.00019211065573770491,1.253045884761114e-06,4.36066466046097e-05
uharris,1011173066,0.00017076502732240437,7.671716483853399e-07,4.0657863141734126e-05
mariah80,1048249223,4.269125683060109e-05,3.139577852115972e-07,1.14482515362287e-05
ramseykeith,1056430847,0.00012807377049180329,1.9020119630573965e-05,3.1024955971043394e-05
lkim,1021728096,0.00014941939890710383,3.291028797483146e-07,3.6046327875111095e-05
habbott,1021761773,0.00014941939890710383,9.84959085495075e-06,3.4745579908781396e-05
michellesmith,1018745653,0.00010672814207650273,7.813333951044456e-07,2.5184176121714243e-05
arthur09,1000453976,8.538251366120219e-05,5.258741373707311e-07,2.1616809666596685e-05
johnsonstephanie,1062879049,4.269125683060109e-05,3.076352785157165e-07,1.1363072356921413e-05
murilloadriana,1053255160,8.538251366120219e-05,1.0263507634747561e-05,2.0643881937079436e-05
jross,1038417351,4.269125683060109e-05,7.591505922796593e-07,1.1076190842364762e-05
qsimmons,1086006231,6.403688524590164e-05,5.326159238348316e-07,1.596004753665616e-05
travis29,1016599918,6.403688524590164e-05,9.816740193101336e-06,1.641739257476644e-05
bethany64,1038953948,4.269125683060109e-05,5.154031742476934e-07,1.176719699351599e-05
lauren11,1018955823,4.269125683060109e-05,5.290957243892662e-07,1.1261509992449228e-05
hgalloway,1064176522,4.269125683060109e-05,3.0194661263564075e-07,1.168269577249869e-05
harrellwillie,1029232756,0.000234801912568306,1.04828025855709e-05,5.129207413056074e-05
vmartin,1087126449,6.403688524590164e-05,1.9198733647575465e-05,1.6630741518445816e-05
tyronejordan,1034829185,0.00025614754098360657,2.0240184167571194e-05,5.818430030322907e-05
mwright,1012908406,0.00010672814207650273,9.687602183050346e-06,2.564645976343317e-05
johnsonreginald,1080936332,8.538251366120219e-05,9.46154220271202e-06,2.1881180860208503e-05
rickyhamilton,1007366137,4.269125683060109e-05,1.91874960414879e-05,1.1509020181241092e-05
smithcharles,1097885430,8.538251366120219e-05,9.670075596872435e-06,2.1490485871482658e-05
marychung,1002878627,6.403688524590164e-05,9.904101722655968e-06,1.6775432495704355e-05
davidhowell,1079308149,4.269125683060109e-05,9.427513469052604e-06,1.1843195797797448e-05
james23,1055447958,8.538251366120219e-05,1.8956104286482163e-05,2.1718235991282937e-05
carpenterdeborah,1089036591,4.269125683060109e-05,9.887862134186641e-06,1.1641041941049593e-05
khall,1082004356,6.403688524590164e-05,9.893593156222068e-06,1.662802740788074e-05
yjohnson,1046891841,4.269125683060109e-05,1.8702893139510786e-05,1.2047002963301654e-05
jeremyharper,1087163138,6.403688524590164e-05,0.016640100823184144,1.546473615493207e-05
nathan22,1057836308,4.269125683060109e-05,9.89291636253819e-06,1.1544198529013033e-05
jonathan14,1065311261,4.269125683060109e-05,1.8941394604895503e-05,1.1370066645665377e-05
catherinegarcia,1063418843,4.269125683060109e-05,9.421438618626711e-06,1.2115220932789844e-05
timothy45,1088443225,0.00010672814207650273,4.925762470213414e-07,2.688013442827464e-05
ashleymoses,1030145540,6.403688524590164e-05,3.759519410792586e-08,1.7134795665355622e-05
ronaldkline,1076101439,6.403688524590164e-05,2.427694395431477e-07,1.733924533002194e-05
elizabethshea,1094703401,6.403688524590164e-05,2.5339776367262406e-07,1.7278661740144556e-05
pleach,1062556227,8.538251366120219e-05,2.6339448233486874e-07,2.2970046779974333e-05
ftucker,1034086707,4.269125683060109e-05,2.6640080954460907e-07,1.1482379790207285e-05
timothydennis,1008143401,4.269125683060109e-05,2.6360794052460637e-07,1.1774616579442792e-05
pharris,1078174268,6.403688524590164e-05,9.562648030595635e-06,1.6396007171337827e-05
lindsaylewis,1050870226,4.269125683060109e-05,3.6458828770980996e-08,1.2195802359492255e-05
tyler82,1056171788,4.269125683060109e-05,4.916927544151259e-07,1.1970073516053571e-05
joestewart,1022193280,4.269125683060109e-05,3.591856680895095e-08,1.2250416616103625e-05
mnunez,1012189511,4.269125683060109e-05,3.0194642398615384e-08,1.2724080272265723e-05
tbrooks,1080728376,0.00014941939890710383,9.846395657463793e-07,3.555148870951885e-05
amber81,1048329301,6.403688524590164e-05,7.202044717394719e-07,1.6430185979356393e-05
ebradley,1004550604,4.269125683060109e-05,9.474414902080263e-07,1.1556428993665951e-05
taylorjack,1031188532,8.538251366120219e-05,0.00039426032305963065,2.107983578664552e-05
goldenkathryn,1041484181,4.269125683060109e-05,7.117420036431836e-07,1.1800993866180071e-05
reesedanielle,1042439133,4.269125683060109e-05,4.98103517961101e-07,1.1750409193081321e-05
josejames,1031362151,4.269125683060109e-05,4.946549692102047e-07,1.1281938713767663e-05
ltate,1056778101,8.538251366120219e-05,5.081784499868983e-07,2.017394797555758e-05
hpugh,1079368536,0.00017076502732240437,2.002609365697778e-05,3.896814808816331e-05
abuckley,1083933434,4.269125683060109e-05,4.76910251688257e-08,1.2154114393933193e-05
julierodriguez,1094225591,4.269125683060109e-05,4.909137782370143e-07,1.2162829786764499e-05
rhondaortega,1019127099,4.269125683060109e-05,4.672324708980431e-07,1.2081870548545975e-05
tanderson,1063116766,6.403688524590164e-05,4.771612304467264e-07,1.6961172563501e-05
jrodgers,1077467037,8.538251366120219e-05,1.0045038724961205e-05,2.162672038561808e-05
mercerjames,1095361922,8.538251366120219e-05,2.679567753406214e-07,2.2173034488039587e-05
bethanydavis,1042609937,4.269125683060109e-05,2.4077750783770424e-08,1.223896821987178e-05
michellecobb,1099393292,6.403688524590164e-05,9.544012124036335e-06,1.6877945444117975e-05
francocrystal,1020601789,4.269125683060109e-05,3.726806975412931e-08,1.2019823798971863e-05
brandy58,1059670202,4.269125683060109e-05,7.578657223845044e-07,1.1518057934689307e-05
ian02,1057916864,0.00025614754098360657,0.0004149660416049496,5.792383437792954e-05
burnettderek,1049872614,6.403688524590164e-05,0.0003938344904623638,1.6114869452195274e-05
melissa97,1074464230,0.00010672814207650273,9.934013235963139e-07,2.616448730181106e-05
henrypena,1012707780,4.269125683060109e-05,1.0254620946161555e-05,1.1255798032136399e-05
lindaford,1043285277,6.403688524590164e-05,1.2180722924706527e-06,1.6494184235896726e-05
sethcallahan,1040804583,6.403688524590164e-05,7.412974183087322e-07,1.7339105318528995e-05
margaret42,1040033067,8.538251366120219e-05,0.00039448432184779333,2.123386400801292e-05
qrivas,1080130344,4.269125683060109e-05,9.294808104997572e-06,1.2288891974920949e-05
falvarado,1016900481,4.269125683060109e-05,1.7400095669185996e-08,1.2744743362215857e-05
lauralittle,1001692359,6.403688524590164e-05,0.01664020236152121,1.540679256012524e-05
armstrongsandra,1084489009,0.00010672814207650273,0.00040358144760262377,2.588914447949938e-05
james23,1005480684,0.00010672814207650273,1.0041354287646154e-05,2.6850067720791006e-05
hannahmontoya,1052162098,4.269125683060109e-05,9.790773920612874e-06,1.1770477597104887e-05
chaddiaz,1012349059,6.403688524590164e-05,0.016640678563044416,1.5515995343045845e-05
parkerlindsay,1035160808,4.269125683060109e-05,1.000332797947732e-05,1.2115413385008682e-05
hilldonald,1092585775,4.269125683060109e-05,9.790300126106994e-06,1.1984235832807517e-05
kristen21,1072182750,4.269125683060109e-05,1.0005931282114633e-05,1.2161073224670406e-05
vhammond,1011246939,8.538251366120219e-05,4.8621985283214845e-08,2.248199287826523e-05
richardpowell,1005570958,6.403688524590164e-05,3.081607746737592e-08,1.7143794555059623e-05
wscott,1092012655,4.269125683060109e-05,4.2203553409080774e-08,1.1664489869153677e-05
knappsamuel,1045296446,4.269125683060109e-05,2.399338504951188e-08,1.2210466333719986e-05
lindsaybrooks,1094622879,4.269125683060109e-05,2.5588041769670817e-07,1.1955967572991121e-05
lori91,1093504628,6.403688524590164e-05,3.105094132907642e-08,1.772445427387981e-05
dwayne79,1038701860,6.403688524590164e-05,4.694509960469567e-07,1.6821537315530963e-05
katie28,1067485938,6.403688524590164e-05,7.397376765574735e-07,1.6218028053571706e-05
johnsonadam,1062707264,0.00010672814207650273,0.00039443614580650285,2.5762715020676414e-05
gomezsandra,1098748391,4.269125683060109e-05,4.5536661330925197e-07,1.2330424833882925e-05
smithbarbara,1056279171,4.269125683060109e-05,2.4214371418976047e-07,1.3110954530515933e-05
michellejohnson,1074065101,8.538251366120219e-05,4.584355801966691e-07,2.2538662522352423e-05
hgonzalez,1069531236,6.403688524590164e-05,1.8956295405923294e-08,1.818159596727471e-05
bradleymurray,1037196430,4.269125683060109e-05,8.48243514380428e-09,1.2651598944253038e-05
asmith,1019494735,6.403688524590164e-05,0.0003935843279303168,1.6318539429273953e-05
princejennifer,1089509079,4.269125683060109e-05,7.212291607533382e-07,1.197260731228667e-05
piercejamie,1078797530,4.269125683060109e-05,7.212291607533382e-07,1.197260731228667e-05
anthony65,1060861191,4.269125683060109e-05,9.514499159000448e-06,1.2518946255956711e-05
anasmith,1027251242,4.269125683060109e-05,7.060881810617634e-07,1.2041224200554418e-05
murraymary,1053305990,0.00010672814207650273,5.194731569656145e-07,2.757002965562057e-05
blevinsleslie,1072128900,4.269125683060109e-05,5.064782682469852e-07,1.2131247361838689e-05
jacobguzman,1057316459,8.538251366120219e-05,4.749561790229254e-07,2.1503457328690658e-05
qhart,1050700353,6.403688524590164e-05,2.462107545782216e-07,1.7875098704964443e-05
david82,1070435546,6.403688524590164e-05,2.514925647567737e-07,1.6998192250495324e-05
jason34,1007072044,4.269125683060109e-05,2.559196907208169e-07,1.196465847995768e-05
robertbailey,1056139082,4.269125683060109e-05,1.8570973550023557e-05,1.2514773806975536e-05
raymondhunter,1032711453,6.403688524590164e-05,2.432374928367571e-07,1.8047347926041102e-05
andrewsannette,1075486379,4.269125683060109e-05,2.5455119381464765e-07,1.2618484155196804e-05
dgordon,1064379881,6.403688524590164e-05,1.8628893051846407e-08,1.812187959017046e-05
heatherthompson,1034226791,6.403688524590164e-05,0.016639979160784128,1.626527833857526e-05
julie71,1037035124,4.269125683060109e-05,1.7953727749783e-08,1.2856284998625435e-05
nathanhubbard,1069262696,4.269125683060109e-05,2.36642881435012e-08,1.2941878484782946e-05
jramirez,1065429001,4.269125683060109e-05,1.2969118750215359e-08,1.2855412279390257e-05
jacevedo,1041243465,4.269125683060109e-05,4.486912654262682e-07,1.2707423806681608e-05
karen81,1012183352,4.269125683060109e-05,1.5872902678215388e-09,1.340204480541323e-05
tiffany45,1003352252,6.403688524590164e-05,0.0166399538301995,1.5835973463695334e-05
alexander87,1060027017,4.269125683060109e-05,1.857253316586174e-05,1.2261473326663786e-05
pamelahancock,1059310884,4.269125683060109e-05,6.176174019955609e-09,1.3861723698654064e-05
johnsonvicki,1029616397,0.00010672814207650273,2.0929698637973268e-05,2.6261576145304457e-05
martinezsharon,1000251090,0.000469603825136612,0.00044886034087033915,0.00010068120041790614
tonyadaniels,1093619338,0.0005336407103825137,0.00044057905484016363,0.00011155927623568266
cheryl14,1079776845,0.00014941939890710383,2.1154303759840826e-05,3.5909195131985194e-05
villarrealjulie,1052567314,0.0002774931693989071,3.2049931719453927e-05,5.970611350441909e-05
ginahill,1039399241,0.00014941939890710383,0.00041598342502075224,3.259935453119583e-05
leahlong,1085096960,0.00012807377049180329,2.130198600473236e-05,2.946548285335934e-05
twall,1083850551,0.00025614754098360657,4.994206918219749e-05,5.572366276724147e-05
davidweeks,1053022852,0.00014941939890710383,0.00041510859324451994,3.401157460797451e-05
meganholt,1046102161,0.00010672814207650273,1.1585351758440721e-05,2.540317136542003e-05
donaldstanley,1060347881,0.00010672814207650273,1.0909191929653553e-05,2.60562548652343e-05
valenzuelakaren,1033173797,0.00010672814207650273,1.1336283853331034e-05,2.698854810380786e-05
nreed,1010081856,4.269125683060109e-05,1.0843398474055868e-05,1.1257322453141117e-05
bartontheresa,1034072241,0.00014941939890710383,0.00040511897050743396,3.4506455948249965e-05
jeffreyperez,1072064124,6.403688524590164e-05,2.0380409434995373e-05,1.641917297488491e-05
curtisgalloway,1092517022,4.269125683060109e-05,1.0839831063081153e-05,1.1805903746663532e-05
shepherdjessica,1089984853,8.538251366120219e-05,1.1067188892558226e-05,2.102647552825408e-05
kimjoseph,1077774424,0.00010672814207650273,0.017053334997945535,2.5123671690289282e-05
fmcmahon,1014586613,4.269125683060109e-05,2.034802674810918e-05,1.138663813513859e-05
ericwalls,1039989638,4.269125683060109e-05,1.060073734344072e-05,1.1838746985153617e-05
anthony62,1030349545,4.269125683060109e-05,1.1313337415869623e-05,1.1398844896568402e-05
amyadkins,1069338796,4.269125683060109e-05,1.1055444712090336e-05,1.1333251192571992e-05
jflores,1065990851,4.269125683060109e-05,1.0810279541956086e-05,1.1490698228869423e-05
tamarasmith,1006379700,0.00025614754098360657,2.2008808334514602e-05,5.6141783229789886e-05
ykelley,1044378537,0.00025614754098360657,1.2021547511863789e-05,5.621305629640707e-05
estradamichael,1020122062,0.0004055669398907104,3.139448640259222e-05,8.987359576751668e-05
jstuart,1002399140,0.00014941939890710383,1.1648474225971574e-05,3.426946275565989e-05
anneorr,1025657241,6.403688524590164e-05,1.1136430948964102e-05,1.6254245486182737e-05
